"Age","Benefit","NetSinglePremium","Die","SurviveYears"
77,2412,1611.0943778121,78,1
96,7003,6327.9195357039,99,3
28,7137,923.286181038587,85,57
96,6487,5861.66129203358,96,0
32,5846,887.01814422734,53,21
84,6470,4912.57067114072,86,2
72,9607,5733.92317732369,86,14
5,9823,530.651335063101,87,82
14,1665,124.276976110101,87,73
75,4210,2693.93969531214,88,13
92,1434,1217.17613392404,98,6
50,8757,2653.76293643125,89,39
58,6979,2787.31860983288,72,14
96,7687,6945.98278894129,96,0
79,4486,3118.9876528227,92,13
62,3614,1638.1924770282,81,19
33,4513,712.538146002906,54,21
72,6544,3905.77633729637,90,18
3,6845,348.424357386507,55,52
23,6320,670.080148220008,90,67
60,6433,2740.04734964019,66,6
10,2507,161.030314627099,78,68
50,1225,371.229827238585,59,9
90,6782,5609.62432952317,90,0
24,9640,1063.41158285521,91,67
32,3333,505.718692218564,63,31
78,3658,2493.7142928598,78,0
56,8171,3053.81478998635,79,23
6,2787,155.506304028101,87,81
8,6106,364.889982665119,83,75
28,1615,208.926325119423,89,61
16,9136,736.296488396559,70,54
80,7958,5639.03553773271,86,6
70,2808,1594.42777324887,86,16
92,1918,1627.99429906994,95,3
81,6850,4943.51162045272,93,12
59,6449,2660.55553981351,86,27
81,8680,6264.18698766856,91,10
40,4925,1024.33937218054,67,27
83,8957,6691.18849619954,93,10
85,6701,5168.08646244765,90,5
85,5135,3960.32293458718,95,10
10,5758,369.849442210944,77,67
86,4941,3868.34628552849,91,5
29,7737,1041.64436305005,77,48
62,7973,3614.08650230931,75,13
47,3911,1061.80487978858,85,38
91,2297,1924.63178004611,96,5
69,9863,5456.97816077148,86,17
79,2603,1809.79154264322,87,8
23,9732,1031.83860798689,81,58
30,7130,998.96804735193,72,42
87,4279,3398.78890687095,93,6
76,8781,5742.77814670434,79,3
21,3432,336.221683517242,52,31
87,9151,7268.59483215145,95,8
16,3660,294.969915447833,66,50
65,9800,4856.23677201061,65,0
67,1584,830.451216673951,92,25
36,9888,1758.25108095588,73,37
21,4294,420.668971160559,80,59
87,9664,7676.06823930844,88,1
22,4119,419.78004465695,24,2
95,6827,6051.82396389649,95,0
83,4937,3688.10959090512,89,6
75,8277,5296.37502567662,83,8
21,5302,519.419395690098,62,41
29,7487,1007.9864735887,55,26
29,3119,419.915828919881,67,38
54,1643,573.560804992698,66,12
29,6529,879.00944117278,60,31
93,2843,2445.41837749582,97,4
35,5865,1002.46370865664,73,38
31,6150,896.708131779174,65,34
48,5305,1494.52118767425,89,41
89,2819,2301.29656456935,89,0
37,6210,1148.62192471632,84,47
0,8110,524.166924329664,56,56
42,4422,993.659354696218,77,35
78,2784,1897.89518625524,79,1
81,1719,1240.56882854865,85,4
76,9674,6326.80056841109,94,18
16,7401,596.467853614594,81,65
83,2894,2161.91799799056,85,2
30,6683,936.339896276711,82,52
51,9996,3140.11020305572,83,32
45,2867,722.23233172905,89,44
29,5327,717.182308642579,74,45
69,6069,3357.84248785583,71,2
30,3550,497.382407868072,59,29
39,3220,644.143815764732,77,38
72,1849,1103.57280679416,86,14
37,7097,1312.68434777966,80,43
5,4291,231.8054442386,77,72
99,4247,4044.7619047619,99,0
95,1560,1382.86881260854,96,1
24,7456,822.489290639878,46,22
63,1227,573.289219175104,71,8
2,9012,446.823004466307,62,60
45,6702,1688.3156914015,78,33
4,6537,342.446102657177,46,42
82,2423,1779.68330240578,83,1
31,3416,498.073980188237,77,46
78,3217,2193.07787865773,78,0
13,5189,372.846247074083,62,49
96,3450,3117.42430360966,97,1
82,4851,3563.03908376824,83,1
38,9979,1919.66058306826,69,31
21,1041,101.98332533259,89,68
2,6705,332.439885147202,80,78
36,5529,983.148283434978,65,29
88,4681,3770.21514031417,88,0
71,3292,1917.09388130505,78,7
94,2327,2030.16144010327,98,4
43,7090,1655.44891024316,63,20
69,9766,5403.31022184875,71,2
89,1241,1013.0929537533,90,1
73,4782,2923.18972300167,75,2
72,3383,2019.13834796357,75,3
45,9460,2383.08959126502,74,29
35,3814,651.900525970407,52,17
53,1334,449.783509056967,59,6
7,6197,357.632418763176,77,70
97,7090,6531.32108180515,97,0
28,5255,679.819095048028,72,44
83,9864,7368.74883627468,96,13
39,2890,578.129076882011,91,52
48,9151,2578.01383381849,74,26
89,9146,7466.35628930518,97,8
55,9010,3255.18023153411,83,28
48,5680,1600.16594646367,85,37
9,8351,517.186933351774,79,70
23,4041,428.448398569154,77,54
39,2500,500.111658202432,78,39
63,3387,1582.50251454448,69,6
40,5228,1087.35964218474,48,8
9,9652,597.759343876341,83,74
98,3015,2826.98946816531,98,0
0,5721,369.760662649816,48,48
19,1926,174.426416734722,32,13
42,9391,2110.23405697698,76,34
74,2261,1414.58371048976,95,21
89,6679,5452.4156632702,95,6
60,4884,2080.27223000819,83,23
80,1269,899.212879791758,83,3
80,5372,3806.5969978261,82,2
94,4567,3984.42084097622,96,2
24,4912,541.854532674769,57,33
93,1378,1185.29248124841,97,4
79,2541,1766.68471373662,93,14
43,4303,1004.71038939017,83,40
37,9951,1840.56952863962,76,39
33,7925,1251.24414072081,62,29
14,1420,105.989973619426,33,19
33,2602,410.818580966001,80,47
55,7566,2733.48430985428,86,31
9,8142,504.243325511932,86,77
95,2897,2568.05830136343,97,2
53,9931,3348.42580842934,68,15
40,8703,1810.11686418015,74,34
59,9439,3894.0895860288,66,7
72,8483,5063.0655056976,79,7
6,2922,163.038902178009,70,64
91,5591,4684.63921734341,96,5
14,1752,130.770728014954,75,61
51,2810,882.724056681329,77,26
39,3650,730.16302097555,53,14
20,3198,301.208185232206,57,37
64,4893,2355.07795172506,89,25
30,5539,776.056663994718,70,40
28,5599,724.321049129193,82,54
73,4242,2593.09301651465,92,19
81,4891,3529.7394650561,87,6
11,2271,151.36333894,65,54
47,7860,2133.92645234934,67,20
18,2805,244.292138037888,81,63
10,4853,311.719232901999,80,70
99,1083,1031.42857142857,99,0
61,4675,2054.75954447578,71,10
81,8771,6329.85991576508,84,3
46,2981,779.692679883855,86,40
15,5821,451.429793079881,89,74
18,2013,175.315534356602,65,47
18,1844,160.597041904408,48,30
61,1664,731.362541605925,77,16
10,5293,339.981434112978,26,16
27,2827,351.420616885115,75,48
36,1761,313.135128798878,68,32
8,1234,73.7429149375626,64,56
63,5308,2480.04822769474,93,30
2,1983,98.3189101039377,82,80
74,6638,4153.03258303009,83,9
77,2637,1761.38303245876,86,9
6,1396,77.8926445723822,85,79
37,2921,540.277720144341,82,45
23,8084,857.108847818124,45,22
19,3825,346.407603328303,73,54
63,8528,3984.52360319909,75,12
83,4898,3658.97524331644,93,10
48,8594,2421.09615209661,78,30
79,4839,3364.41846901673,82,3
90,9111,7536.01994489614,97,7
35,8903,1521.72794512704,77,42
84,3736,2836.68686667414,90,6
12,3030,209.651284980327,71,59
86,1362,1066.32010542194,88,2
71,6069,3534.27787534639,82,11
50,6464,1958.88130879201,75,25
49,7392,2160.225075489,72,23
70,7150,4059.88553373554,85,15
71,5464,3181.9565514735,83,12
62,8073,3659.41556918889,72,10
95,6300,5584.66251245758,97,2
28,3909,505.692263090912,72,44
90,8967,7416.91261616548,91,1
51,4229,1328.48399847165,85,34
7,6207,358.209524489759,83,76
84,9481,7198.77628022954,88,4
44,4448,1078.90518522978,62,18
32,5845,886.866413446597,80,48
47,5121,1390.31009700776,81,34
79,7246,5037.93681060038,96,17
53,4516,1522.65541746721,61,8
36,8409,1495.26024876193,81,45
36,2416,429.605037579835,85,49
85,7380,5691.75915428498,88,3
5,6264,338.389490261149,83,78
90,3285,2717.13593666818,90,0
64,2171,1044.9364874709,80,16
60,9359,3986.33656851897,67,7
33,4633,731.484429521707,66,33
22,1442,146.958685213722,79,57
29,3559,479.153714371868,88,59
2,3463,171.698631210255,21,19
93,1192,1025.30380090574,94,1
89,1527,1246.56965381249,90,1
11,4553,303.459833638847,80,69
45,1862,469.06055168451,63,18
90,2295,1898.27305164489,92,2
32,3017,457.771765503573,80,48
94,5312,4634.38657921298,94,0
57,1865,720.716061935566,90,33
62,1994,903.861593578924,88,26
35,2932,501.146392801582,65,30
78,2604,1775.1864457646,86,8
26,1885,225.160241240845,54,28
34,6098,1001.80429051651,78,44
35,3710,634.12452840855,55,20
26,8052,961.798547730125,71,45
80,1526,1081.32297443832,88,8
76,5872,3840.29077296981,90,14
48,2403,676.97161432257,77,29
11,5913,394.104545641665,88,77
31,5217,760.67094690926,68,37
50,1337,405.170840014684,57,7
55,7901,2854.51487340188,91,36
49,4244,1240.25909366549,73,24
11,1033,68.849990808023,84,73
58,1803,720.093917972299,82,24
37,6971,1289.37897539411,70,33
12,5442,376.542010845854,86,74
35,9085,1552.83594086029,75,40
78,3874,2640.96478144856,79,1
29,9087,1223.39696614138,66,37
73,8256,5046.81186806812,79,6
56,7271,2717.450414636,63,7
78,9457,6446.98088233326,94,16
32,8996,1364.97010356982,92,60
34,7317,1202.0665781747,58,24
49,8793,2569.65085075417,74,25
35,4939,844.188961134725,71,36
73,6399,3911.64597187111,77,4
50,7642,2315.86803245491,93,43
36,4574,813.333378265796,67,31
95,6128,5432.19236132382,98,3
86,6361,4980.075029801,90,4
72,5675,3387.11502355698,80,8
16,4215,339.698960003447,26,10
51,8010,2516.23476655425,76,25
68,1457,784.965149071375,75,7
8,3679,219.854282054532,61,53
38,8982,1727.86765779328,80,42
4,2672,139.974909943395,55,51
79,8046,5594.15395778231,86,7
15,2994,232.190482817585,79,64
61,3511,1543.15738195817,84,23
49,1223,357.407368414915,70,21
18,6492,565.39913017539,60,42
55,7548,2726.9811750965,68,13
17,8874,743.378865869151,85,68
4,2394,125.411652097488,86,82
96,7384,6672.19161097209,98,2
34,1255,206.176514365075,67,33
77,6163,4116.57323816584,84,7
76,8204,5365.41987422417,82,6
23,1151,122.035166234372,89,66
6,4821,268.997449486715,78,72
80,1120,793.631540872158,85,5
62,5585,2531.62838522482,67,5
64,5540,2666.48924025277,77,13
81,9222,6655.33783413357,81,0
1,6582,318.784552489675,78,77
35,8195,1400.71442326363,89,54
36,4643,825.602727435088,77,41
14,1605,119.798526520548,76,62
11,5444,362.845450105399,55,44
16,2892,233.074588927632,58,42
61,3073,1350.64728987681,72,11
81,1441,1039.9416416164,81,0
93,9817,8444.13373615071,93,0
15,1556,120.670805365452,74,59
24,6139,677.207853438601,71,47
18,3690,321.368267151447,18,0
77,1464,977.878179567546,81,4
26,2822,337.083395640141,75,49
94,6020,5252.07213984603,96,2
48,2487,700.636040291399,60,12
67,9168,4806.55098135529,84,17
47,1788,485.427544122216,84,37
49,6583,1923.80433873703,70,21
4,2114,110.743622612402,63,59
79,7777,5407.12594204239,92,13
35,3765,643.525296349917,84,49
81,7649,5520.13436275078,83,2
71,5204,3030.54573460251,72,1
94,2499,2180.22064409888,94,0
17,8806,737.682476092376,87,70
23,4111,435.87017236273,79,56
72,1564,933.470995038435,82,10
49,5956,1740.57096179823,53,4
45,9160,2307.51592558008,80,35
53,2023,682.092982625371,67,14
58,9139,3649.99351988289,80,22
67,4347,2279.02237303135,76,9
56,4099,1531.95286062343,84,28
42,8045,1807.77691282928,67,25
30,3313,464.176878103358,79,49
98,1532,1436.46695364154,99,1
35,3771,644.550834670793,85,50
83,4894,3655.98710510222,96,13
44,5629,1365.36809524695,87,43
84,2349,1783.55927457644,95,11
76,7432,4860.53150965797,79,3
7,6211,358.440366780392,74,67
11,5806,386.972939623796,79,68
95,1189,1053.99424243049,98,3
72,4748,2833.83649900415,72,0
27,5981,743.490169646224,82,55
57,5014,1937.62484426001,89,32
45,5671,1428.59419366426,75,30
50,1724,522.449160946384,72,22
45,2599,654.719857050506,89,44
64,6612,3182.45972139916,83,19
52,6689,2177.35858672838,86,34
39,1097,219.448995619227,56,17
2,1293,64.1080941827491,63,61
58,3617,1444.58108780134,60,2
30,2745,384.595692844467,71,41
75,1884,1205.55401091878,81,6
22,4403,448.723364074909,54,32
64,9383,4516.18565727288,67,3
17,9263,775.96556620982,60,43
79,9693,6739.26600954312,79,0
56,1128,421.57668377244,73,17
62,6913,3133.59839338571,62,0
5,2415,130.461465354514,31,26
7,4467,257.793128064404,59,52
57,4158,1606.82969733409,66,9
21,4463,437.225341939817,50,29
21,7203,705.654075284002,90,69
82,5648,4148.43222946259,85,3
37,2525,467.032264075475,72,35
97,4701,4330.5698738457,97,0
78,1690,1152.09873016213,95,17
57,5639,2179.15167466738,83,26
59,9151,3775.27426652712,68,9
53,3864,1302.82119864777,76,23
2,5206,258.118127080736,49,47
20,7046,663.637546324616,61,41
89,5461,4458.09880777341,98,9
27,3171,394.182800191971,83,56
89,1194,974.72440514218,95,6
3,7973,405.841840970434,82,79
1,4752,230.152566610595,81,80
20,3064,288.587204362564,58,38
34,4154,682.436048344638,65,31
92,1268,1076.27568885333,92,0
79,5017,3488.17678426471,79,0
0,4327,279.663413264421,35,35
17,9238,773.871305262476,91,74
25,5952,683.191237420372,79,54
79,3547,2466.1277763179,81,2
90,8294,6860.2512811951,96,6
82,2888,2121.22384537676,90,8
76,2624,1716.09723914727,81,5
11,6766,450.957442214021,43,32
92,8421,7147.72679482169,94,2
72,3863,2305.62560986795,80,8
73,1662,1015.96430774336,84,11
12,5326,368.515757031426,67,55
64,4405,2120.19586702409,85,21
55,8415,3040.21549926298,91,36
47,8098,2198.54152813294,76,29
22,9136,931.078050008714,85,63
10,6621,425.28189594975,87,77
23,1636,173.457456089863,67,44
85,8202,6325.71932025005,85,0
94,5463,4766.12460132539,95,1
60,2590,1103.17466742859,81,21
83,9159,6842.08947601782,86,3
48,2000,563.438713543545,72,24
85,3927,3028.66371258498,89,4
6,1347,75.1585904290823,73,67
14,3420,255.271626604533,78,64
59,4081,1683.62957946642,74,15
21,3751,367.473057946729,73,52
4,3087,161.715025073077,70,66
3,9549,486.06343150968,37,34
94,5554,4845.51638948586,98,4
58,8631,3447.10516140816,77,19
1,3901,188.936271537864,74,73
86,9763,7643.52657065668,91,5
82,4595,3375.00816118637,91,9
94,2265,1976.07033168626,96,2
9,1432,88.6853896012143,68,59
53,7513,2533.15105213268,58,5
72,1555,928.099358877728,92,20
48,8195,2308.69012874468,84,36
45,2508,631.795845126075,71,26
16,3683,296.823551528517,72,56
40,7123,1481.49631432325,80,40
12,6915,478.461595920448,65,53
14,5078,379.026116929186,81,67
13,1959,140.760415883239,75,62
9,4391,271.939626912662,84,75
58,5239,2092.3860434037,76,18
52,8797,2863.54066190006,76,24
63,7730,3611.6753579654,79,16
34,6979,1146.53856076005,67,33
96,7909,7146.58226586921,96,0
97,6770,6236.53649137107,98,1
6,7998,446.264592614551,84,78
19,3296,298.4992053778,85,66
34,9960,1636.26938890529,85,51
41,8851,1913.6578432559,83,42
3,6187,314.930825295883,72,69
76,5614,3671.55865113292,76,0
74,8620,5393.06129341961,82,8
31,1471,214.480920625555,66,35
16,7080,570.597541358104,85,69
37,5687,1051.886132989,72,35
69,7119,3938.78409475131,80,11
24,2409,265.742583308941,84,60
62,7088,3212.92426042498,75,13
40,7656,1592.35375297751,76,36
99,4125,3928.57142857143,99,0
87,7158,5685.56461682221,96,9
45,3716,936.105805617422,74,29
47,3992,1083.79572490821,86,39
9,2248,139.221198200789,44,35
50,6619,2005.85324611608,62,12
62,5946,2695.26631666012,74,12
33,7474,1180.03769182932,88,55
27,5357,665.921558066347,65,38
23,2980,315.955512926523,73,50
66,7226,3684.25816380012,73,7
82,1932,1419.04586886008,86,4
77,7154,4778.51126818731,78,1
68,4189,2256.8421478792,90,22
31,5170,753.818055495663,70,39
7,4514,260.505524979341,83,76
88,1244,1001.95420520206,88,0
51,7112,2234.14003242619,80,29
20,6676,628.7885692965,83,63
28,3853,498.447758938164,35,7
62,3909,1771.91322432298,74,12
20,2777,261.555700559673,84,64
52,3626,1180.31129249172,67,15
86,9991,7822.02949579339,86,0
60,2164,921.725861125659,87,27
86,5696,4459.44149815225,88,2
68,5403,2910.88997970668,84,16
19,2602,235.647734342548,91,72
43,8993,2099.78167134228,71,28
17,9873,827.065533325008,65,48
41,5365,1159.95642628719,79,38
73,3327,2033.76248607832,81,8
12,1766,122.192795140349,30,18
24,8327,918.571395273372,54,30
6,9374,523.04129672028,71,65
66,5226,2664.53545032098,68,2
37,1383,255.804206422329,67,30
47,6311,1713.38547592578,54,7
84,8574,6510.10524487798,86,2
34,1844,302.939834652747,80,46
75,2929,1874.23975476705,79,4
11,1348,89.8449057204405,68,57
79,5099,3545.18904185086,90,11
29,6153,828.3879754229,80,51
98,6368,5970.90180208181,98,0
69,6390,3535.44463624959,71,2
89,6676,5449.96660697588,98,9
75,1611,1030.86385965507,87,12
91,3602,3018.07734946717,93,2
68,4968,2676.53181920837,88,20
33,7387,1166.30163627819,77,44
10,1896,121.784394309126,72,62
49,9010,2633.06654899295,72,23
93,3261,2804.96283116914,97,4
30,2028,284.138457227169,84,54
71,1578,918.947188547802,83,12
22,3541,360.87427485561,72,50
53,1982,668.269051687338,81,28
87,2981,2367.79381429827,94,7
4,1960,102.676206395604,25,21
94,8739,7624.22897510207,99,5
74,7713,4825.60113180342,79,5
58,8441,3371.22172024636,63,5
0,9854,636.885434321148,72,72
48,6634,1868.92621282394,63,15
10,3787,243.247627240855,75,65
16,6501,523.934267848734,76,60
28,4907,634.799676384524,66,38
80,6533,4629.2811218909,83,3
31,7512,1095.2961765732,74,43
35,7129,1218.5104482546,71,36
1,1496,72.4554376366687,85,84
38,1237,237.961733766453,48,10
62,1357,615.115437555968,78,16
72,7218,4308.0522008871,83,11
59,7752,3198.11234992004,77,18
5,2880,155.581374832712,67,62
83,6084,4544.95822383365,95,12
10,1716,110.222584722817,88,78
92,4284,3636.25004025842,94,2
74,5994,3750.11709892775,74,0
73,6677,4081.58464669221,84,11
95,2236,1982.11196473891,97,2
88,8221,6621.43530624286,95,7
91,1446,1211.58796427805,94,3
23,6636,703.584155631008,80,57
0,7966,514.859891394587,50,50
28,4217,545.537035931025,76,48
14,1118,83.4484440186747,74,60
74,3618,2263.58419484828,84,10
35,5470,934.949102532283,78,43
20,2513,236.69048451799,60,40
95,9460,8385.85831235694,95,0
40,9676,2012.48888633886,70,30
29,6036,812.636083154985,68,39
38,4897,942.036063261375,88,50
5,1116,60.287782747676,86,81
84,2626,1993.88107919869,85,1
5,6190,334.39191326892,55,50
15,9103,705.95523216048,48,33
75,2045,1308.57640781789,79,4
52,4620,1503.871530974,84,32
7,4339,250.406174764148,69,62
41,9985,2158.83782226982,80,39
71,9732,5667.42334534043,73,2
59,3727,1537.58574924561,78,19
40,3476,722.965209685189,71,31
83,4102,3064.335738686,87,4
22,5326,542.789152183276,74,52
59,5737,2366.81766660104,67,8
86,1404,1099.20222321028,89,3
51,6532,2051.94076094037,67,16
87,3675,2919.03464191417,87,0
7,5400,311.637092354551,85,78
75,5734,3669.13306720186,85,10
46,6550,1713.17915237814,64,18
81,3420,2468.14740758369,82,1
32,3713,563.376388901149,55,23
68,2102,1132.46173187922,68,0
72,3164,1888.4285347197,72,0
57,7006,2707.41915813436,86,29
50,5311,1609.47070405235,50,0
55,2039,736.660653950948,79,24
62,4676,2119.58716728939,83,21
77,8500,5677.57139776239,86,9
20,4023,378.911985362465,81,61
80,3582,2538.20373161078,81,1
68,7543,4063.82437848001,81,13
83,3456,2581.75141708894,95,12
84,8377,6360.52619971341,91,7
75,2603,1665.63539831295,82,7
79,3668,2550.25561982917,83,4
